Username,Twitter Handle,Timestamp,Comments,Retweets,Likes,Text
OptionsTender,@dturner555,2023-02-22T18:19:34.000Z,,,1,https://patreon.com/posts/aapl-update-2-22-79059732?utm_medium=social&utm_source=twitter&utm_campaign=postshare_creator&utm_content=join_link… #AAPL #elliotwavetheory #technicalanalysis
CapEdge Feed,@investor_feed,2023-02-22T18:12:50.000Z,,,,"$AAPL  PX14A6G  Apple   (22 Feb, 1:11pm)

 National Legal and Policy Center - PX14A6G

https://capedge.com/filing/320193/0001096906-23-000438/AAPL-PX14A6G…

#AAPL #PX14A6G #Apple #Proxy"
CapEdge Feed,@investor_feed,2023-02-22T18:11:50.000Z,,,,"$AAPL  PX14A6G  Apple   (22 Feb, 1:10pm)

 National Legal and Policy Center - PX14A6G

https://capedge.com/filing/320193/0001096906-23-000437/AAPL-PX14A6G…

#AAPL #PX14A6G #Apple #Proxy"
Dad Trader,@puleo_simon,2023-02-22T17:55:56.000Z,,,1,"Check out my #AAPL analysis on 
@TradingView
: https://tradingview.com/x/g3lvLQzf/ 

Lorentzian Classification Indicator"
Cryptospiderman,@xtremerider8,2023-02-22T17:45:18.000Z,,,,$AAPL #AAPL #Smartwatch non-evasive no-prick #glucose monitoring. This will be great for millions of diabetics!
BlackBoxStocks,@BlackBoxStocks,2023-02-22T17:41:16.000Z,2,2,9,"News: Apple Has Breakthrough in Secret Bid to Track Glucose on Watch $AAPL

#options #optionsflow #moneyflow #wallstreet #investing #stockstowatch #stocks #wallstreet #fintwit #fintech #stockstowatch #AAPL"
م.أبو سعود,@abosssaud,2023-02-22T17:34:35.000Z,,,,ارتد من نقطتنا #AAPL
David,@Picks6430_,2023-02-22T16:52:38.000Z,,,,"Stock trading is about making wise decisions. If you are confident in your ability to trade, it should be simple. #AAPL  
@ESGstockRockets"
Randy Frederick,@RandyAFrederick,2023-02-22T15:12:25.000Z,,1,,"#options
#OptionsTrading
http://Schwab.com/RandyFrederick
In early morning options action, equity names among the top 10 most actives today include: #TSLA, #AAPL, #AMZN, #COIN, #AMC, #NVDA"
OptionHQ,@OptionHQ,2023-02-22T15:08:20.000Z,,,,#TSLA still dropping from my alert yesterday. #AAPL headed towards the next level of support around 146. Key level for the $SPY to close above is 403-404 today.
CapEdge Feed,@investor_feed,2023-02-22T15:03:50.000Z,,,,"$AAPL  PX14A6G  Apple   (22 Feb, 10:02am)

 Letter to shareholders

https://capedge.com/filing/320193/0001214659-23-002862/AAPL-PX14A6G…

#AAPL #PX14A6G #Apple #Proxy"
IKON News,@ikonmenkulnews,2023-02-22T14:44:16.000Z,,,,"Yurt Dışı Hisse Senetleri Raporu - 22.02.2023
#NVDA #DTE #INTC #AAPL
•Facebook ana şirketi Meta Platforms, COO Javier Olivan tarafından bir hisse satışını açıkladı...
RAPORUN TAMAMI"
م.أبو سعود,@abosssaud,2023-02-22T14:36:35.000Z,3,,,"سعر #AAPL 148.60 
نازلين الى 147.20 
Put وقفك 148.90"
Culture Shock Investments,@CultureShockInv,2023-02-22T14:35:05.000Z,,,1,We are Live Trading now come join!  #SPY #AAPL #TSLA #BTC
Barati,@Barati901,2023-02-22T13:26:23.000Z,,,,"$AAPL #AAPL 
Calls: 
at $149-$148.80, or 
above $151.40
Puts:
below $148, or 
at $150.80 if it gets rejected 

$SPY #SPY  
Calls:
at $400-$399, or
above $405.39
Puts:
below $398.20, or 
at $404 if it gets rejected"
Ivan Romero,@IvanRomeroM3,2023-02-22T13:14:40.000Z,,,1,I achieved my 26th consecutive green trading day in my premarket account. How? I kept my position size in check and I stopped trading when I was well above my daily goal. If only I forced myself to do this a year ago! $SPY #SPX #QQQ #Daytrader #TSLA #OptionsTrading #SPX500 #AAPL
PK,@pkg999,2023-02-22T13:05:55.000Z,,1,2,#Brk.A #AAPL #BN
Alpha Trading,@AlphaTradingVol,2023-02-22T12:03:19.000Z,,12,19,"https://tradingview.com/streams/oQXDC46xJd/… #Bitcoin Apocalypse or Big Bounce Incoming? What about #DXY #VIX #SPY #AMZN #AAPL #MSFT #TSLA #GOLD #NFLX #META #GOOG and other traditional market assets? Find out in this Live Stream on 
@tradingview
 starting at 9am US Eastern Time."
Fiscal Fitness,@MyFiscalFitness,2023-02-22T11:12:51.000Z,,2,3,"Why Apple Has Done So Well For So Long https://myfrugalbusiness.com/2023/02/how-apple-has-dominated-the-tech-industry-over-past-years.html…

#Apple #AppleEvent #iPhone #AAPL #IT #Macbook #MacbookPro #iPad #iOS #Mac #iPod #InformationTechnology"
Mike Mike,@GoodVsEvil07,2023-02-22T11:02:16.000Z,,,,"#AMC #APE #GME #HYMC #AAPL #TSLA 
Apple making moves again."
Mike Mike,@GoodVsEvil07,2023-02-22T10:48:08.000Z,,1,1,"Who's #NakedShorting 
#AMC #APE #HYMC #GME #TSLA #AAPL 

https://investopedia.com/terms/t/thresholdlist.asp…
Threshold lists are also available to the public for inspection."
Bromo,@Bromo_20,2023-02-22T02:28:12.000Z,,,,Ready for tomorrow #StockMarket #TSLA #AAPL #NVDA #FOMC
NoRandomTrades,@latigazototal,2023-02-22T01:51:38.000Z,,,,"$AAPL Daily chart. $AAPL I see $145 coming fast!!
#AAPL, #Apple, $AAPL"
Point-Blank-Trading,@PointBlank_Algo,2023-02-22T01:35:52.000Z,,1,6,"$FAANG  (#FXCM)
The #FAANG stocks index closed very near the 200DMA, so an important bounce is around the corner

#AAPL has a lot of weight on this index, it closed at 148.5 only one dollar away from its 200DMA at 147.5

$META $AAPL $AMZN $NFLX $GOOG #META  #AMZN #GOOG #NFLX"
topstonks,@topstonks,2023-02-22T00:59:02.000Z,,,,"$AAPL one of the most mentioned on wallstreetbets over the last 24 hours

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #wallstreetbets  #trading"
Jake Wujastyk,@Jake__Wujastyk,2023-02-22T00:44:00.000Z,5,8,94,$AAPL #AAPL Lost the volume shelf/POC today w/ a price gap that fills at $146.61 & volume gap down to $144.
NIGHTTIGER,@NightTiger_JPN,2023-02-22T00:30:56.000Z,,,,"前日比 -94.68ドル

#米国株投資記録
#投資初心者
#QQQ $QQQ
#VTI $VTI
#AAPL $AAPL
#CVX $CVX
#KO $KO
#MCD $MCD
#MNOV $MNOV"
topstonks,@topstonks,2023-02-21T18:38:24.000Z,,,,"$AAPL seeing sustained chatter on wallstreetbets over the last few days

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #wallstreetbets  #stock"
Debbie Davidsohn,@debbie77777777,2023-02-21T17:59:18.000Z,,,3,"Download the 2023 AAPL Associates Catalog here. My Punchbowl, self-portrait accepted.   https://debbiedavidsohn.com/resume #fineart #art #wwart #AAPL #artists #artwork #paintings"
Investall,@InvestallAI,2023-02-21T17:55:55.000Z,,,,$AAPL ($150.07) has 1st support at $164.92 and the 1st resistance at $173.19. It is estimated that #AAPL will be traded between $158.72 and $146.51 in 3 months. Download the Investall App to see full forecast and automate your trading https://investall.ai
The Lean Startup Life,@LeanStartupLive,2023-02-21T17:39:09.000Z,,2,2,"Why Apple Has Done So Well For So Long https://myfrugalbusiness.com/2023/02/how-apple-has-dominated-the-tech-industry-over-past-years.html…

#Apple #AppleEvent #iPhone #AAPL #IT #Macbook #MacbookPro #iPad #iOS #Mac #iPod #InformationTechnology"
Joel Almonte,@_joelalmonte,2023-02-21T17:33:19.000Z,,,,"#AAPL heading to $120 after testing late October highs. 

#trading
#stockmarket"
BlackBoxStocks,@BlackBoxStocks,2023-02-21T17:13:57.000Z,,3,7," SIZE #darkpool in $AAPL

6.5 MILLION shares at $149.80

#options #optionsflow #moneyflow #wallstreet #investing #stockstowatch #stocks #wallstreet #fintwit #fintech #stockstowatch #AAPL"
Orbex,@OrbexFX,2023-02-21T08:13:44.000Z,,,1,"The #AAPL chart shows the formation of a correction pattern as a 3-wave cycle zigzag a-b-c.

#orbex_fx #stockmarket #stock #stockmarkets #stockinvesting #stockmarketinvesting #stocktrader #stockbroker #investing #trading #forex #Finance"
裕介　FIREを目指す5人のパパ,@slugger1605,2023-02-21T08:08:04.000Z,,1,62,"米国株　アップルより配当金
入金されました
配当利回りは0.6%とそれほど高くはありませんが実は徐々に増配
していますね

#アップル
#AAPL
#米国株
#米国株投資
#配当金"
Consistent Trades,@CTConsistentT,2023-02-21T07:33:36.000Z,,,,"APPL daily double top, ready for the new strong leg down? - #AAPL chart on 
@TradingView"
Optionshunter,@optionshunterr,2023-02-21T06:33:40.000Z,1,1,,"#SPX500 #QQQ #StockMarket #AAPL #AMZN #TSLA 
Watchlist & Levels 02/21
$AAPL -  Above 153 SL 152.4  154.3
                   Below 150.9 SL152.2  147.8
$TSLA -  Above 210 SL 207.3 214.6
                   Below 204 SL 207.3 201.7"
TheMouse,@TheMouse42,2023-02-21T03:33:40.000Z,1,,3," Going over PHILO Motivation first and foremost.  Hit the Levels and Dialed it in with #spy #bbby #gme #tsla #aapl #nflx #spy #amc #disney #dxy #qqq  #sqqq #vix  #futures #sundayfunday #ThrowtheStone      

Talked on #economics and the Fed #FOMC."
APFK_ASIAN PICASSO.,@FLiPTek81,2023-02-20T21:59:05.000Z,,,,$AAPL #AAPL #3xTrading #EMCProphecies Hns SETUP
さとうきびの高配当株投資,@satoukibi_fire,2023-02-20T21:48:44.000Z,,,21,"アップルとユーナムグループから配当金をいただきました！アジャース！！

アップル 0.5ドル
ユーナムグループ  29.7ドル

2月は保有する米国株から合計で290ドルの配当金を貰えました。複数銘柄に投資して、保有株数をコツコツ増やしてきた結果です。まだまだ再投資にまわします。
#AAPL
#UNM"
IntelligentOptionsInvestor,@InvestorOptions,2023-02-20T19:34:50.000Z,,,1,#daytrading Tip#1: Every time frame matters. From the 1min to the daily. They all have to be giving you the same confirmation signals or you will get faked out #stockmarket #AAPL #QQQ
AAPL,@AAPLOnline,2023-02-20T19:30:01.000Z,,,," Save the date: February 22nd at 1:30pm CST  Fund Manager Forum Webinar: The Reality of Raising Capital. 

Register for the webinar  https://rpb.li/14I

#AAPL #capital #fundmanager #privatelender #privatelending #raisingcapital #webinar #yourassociationatwork"
𝑶𝑷𝑻𝑰𝑶𝑵 𝑨𝑹𝑻 .. أوبشن أرت,@OptionArt_,2023-02-20T19:21:40.000Z,,,2,"#AAPL $AAPL
فريم اسبوعي >بإذن الله للهدف مالم يكسر المنطقه المحددة ويحتاج وقت بحكم الفريم الكبير "
APFK_ASIAN PICASSO.,@FLiPTek81,2023-02-20T19:02:14.000Z,,,,$AAPL #AAPL Watch the ABC
Yanto Wong,@yanto_wong,2023-02-20T09:05:34.000Z,,,,"Inflation at 6.4%? Stay calm and invest. This is why. 

https://youtube.com/watch?v=jLewBFc6pvY…

#investing #aapl #msft"
Investall,@InvestallAI,2023-02-20T06:55:56.000Z,,,,$AAPL ($152.55) has 1st support at $164.92 and the 1st resistance at $173.19. It is estimated that #AAPL will be traded between $158.72 and $146.51 in 3 months. Download the Investall App to see full forecast and automate your trading https://investall.ai
ガミエ（公務員投資家）,@nyoraiofnow,2023-02-20T06:47:43.000Z,,,4,"待ってました天下のアップル社
#アップル配当金
#投資家さんとつながりたい
#AAPL"
⟨ Prof. | Shrooms ⟩,@ProfShrooms,2023-02-20T06:16:02.000Z,,1,2,"$AAPL #AAPL 
options trade ideas. gap under invalidates upside plays and gap above invalidates downside plays.
each leg is a play. watch volume entering the plays and be hyper active with stops and managing the pos."
Mike Mike,@GoodVsEvil07,2023-02-20T05:00:09.000Z,1,1,,"Over-voting occurs when a broker-dealer casts more votes on behalf of itself and its customers than it holds at DTC. This may occur for a number of reasons. One reason is the failure to deliver securities.
#FTD's
#AMC #APE #GME #HYMC #AAPL #TSLA #BBBY #MMAT #MMTLP"
アメ株ちゃんねる,@jicyama_channel,2023-02-20T04:27:54.000Z,,,,"シェールガス開発のコムストックについてQ4決済と売上高の推移、天然ガス価格の推移について記事を書きました。
#CRK

先日はロイヤリティファーの決算やアップルのベトナム新工場についても記事を投稿しています。
#RPRX
#AAPL
初月無料です。
よろしくお願いします。

http://note.com/amekabu_ch/mag…"
InvestingAngles,@InvestingAngles,2023-02-19T16:10:07.000Z,,2,2,$AAPL = Weekly Analysis = 19.02.2023 #AAPL #Apple #markets #fintwit #investing
JD_Teentrader,@JTeentrader,2023-02-19T10:51:44.000Z,,,,"Sorry AAPL lovers - the STOCK is set to fall this week  - #AAPL chart on 
@TradingView"
Adam,@adamunplug,2023-02-19T06:36:23.000Z,,,1,"Short #AAPL 152.55
Short #TSLA 208.31
Short #NVDA 213.88"
Nicole Robinson,@R26841585Nicole,2023-02-19T05:52:18.000Z,,,,"Check out my #AAPL analysis on 
@TradingView
:"
هلال الخالدي | Helal Alkhaldi,@Hlk_7,2023-02-19T03:05:19.000Z,5,2,23,"#Elliottwave 
#AAPL $AAPL

مُمكن .."
pitola809,@pitola809,2023-02-19T02:53:00.000Z,,,,"s, and investment products #MSFT #AMZN #AAPL #GOOGL #JPM #Microsoft #Amazon #Apple #Alphabet #JPMorganChase #TechGiant #CloudComputing #Retail #Media #DigitalServices #SearchEngine #OnlineAdvertising #Banking #FinancialServices #InvestmentProducts"
Cryptostacker,@Hipotential,2023-02-18T14:42:11.000Z,,,3,"#JOBS 
@MoonbeamNetwork
#Developers #programmers
#WebDeveloper #SoftwareEngineer
#FrontEnd #FullStack #Javascript 
#CareerDevelopment #webdevelopment #blockchain #Careers #NVDA #AAPL #GOOG #META #CISCO #IBM #MSFT #Solana #Crypto #jobseeker #web3jobs #Web3 #startup #startupjobs"
"VeteranWS, M.A. / CFP®",@VeteranWallSt,2023-02-18T13:53:16.000Z,,1,4,"Excited to have our first Saturday Open Call today & just see what great trading ideas we can uncover together for the coming weeks!  Bring your coffee & your tickers/symbols & we'll go to work
#TradersHelpingTraders #ITG #SPX #SPY #QQQ #NDX #IWM #AAPL #MSFT #TSLA #GOOG #AMZN…"
Mike Mike,@GoodVsEvil07,2023-02-18T13:36:22.000Z,1,1,4,"#AMC #APE #HYMC #MMAT #TSLA #AAPL 
In January 2005, the SEC implemented Regulation SHO to reduce the abuse of naked short selling, where the seller does not borrow or arrange to borrow the securities in time to make delivery to the buyer within the standard 2 day settlement per"
"VeteranWS, M.A. / CFP®",@VeteranWallSt,2023-02-18T12:52:56.000Z,,2,6,"PVI Weekly Ranges hit 100% last week
#SPX #SPY #NDX #QQQ #IWM #VIX #TLT #DXY #CL #NG #ZB #OIH #XLF #GS #AMZN #AAPL #MSFT #GOOG #TSLA #NVDA #META #NFLX #AMD #CVX #XOM #HD #LOW #CAT #BA #JPM #BAC #Bitcoin #BTC"
SoloBorsa,@SoloBorsa,2023-02-18T07:31:09.000Z,,,1,#WarrenBuffett alleggerisce #chip #tcsm e #actv (niente matrimonio con #mcsf ?) di #aapl ha fatto il pieno…
ּڵــۏڣــې 🅛🅤🅕🅕🅨,@luffy4145,2023-02-17T21:50:56.000Z,,,,"#TSLA #NASDAQ #NASDAQ100 #SPX #spx500 #aapl #الأسهم_الأمريكية #السوق_الامريكي #BTC    #bitcoin    
انعكاس جميل جدا"
The Novice Investor,@N_oviceInvestor,2023-02-17T21:38:29.000Z,,,,"Another pay day! 
#AAPL #divtwit #fintwit #brickbybrick"
SpxLover,@spx_lover,2023-02-17T20:58:29.000Z,1,2,3,"#spx #spy #options #Tesla #AAPL #اوبشن #السوق_الامريكي  #سباي #سباكس #spy #qqq #QQQ #السوق_الامريكي 
صفقات يوم الجمعه 
https://t.me/SpxLover"
"Ismail Abdul Meguid CPM,CFTe",@IsmailMeguid,2023-02-17T19:57:06.000Z,,,1,"اللي بيشتغل في #السوق_الامريكي يركز مع 
#TSLA #تسلا
#آبل #AAPL 
#McDonalds
#الأسهم_الأمريكية #الاسهم_الامريكية"
nCêntimo,@ncentimo_trader,2023-02-17T19:32:17.000Z,,,,"Será que um bom momento para comprar a acção da Apple? Part 2 - #AAPL chart on 
@TradingView
 https://tradingview.com/chart/AAPL/T1xiGIG8-Ser%C3%A1-que-um-bom-momento-para-comprar-a-ac%C3%A7%C3%A3o-da-Apple-Part-2/…"
ElonTheMasterBaiter,@ElonMasterBaits,2023-02-17T19:15:16.000Z,,,,#aapl about to crash pass it on. #StockMarket #btc
Hustler - Da Boss,@Glittergates,2023-02-17T18:34:54.000Z,,,,#aapl $170
Gornagraphic,@gornagraphic,2023-02-17T15:35:15.000Z,3,1,2,My feel here is market makers want to keep market around QQQ 300 and SPY 406 on the lowside. Unless volume comes in they gonna fight to hold these levels. Not sure about downside here until maybe afternoon. Looks propped up #spy #qqq #tsla #AAPL
Popwarking,@popwarKING,2023-02-17T15:28:53.000Z,,,,#AAPL struggling to hold 152. Cmon ios do ur thing
Dad Trader,@puleo_simon,2023-02-17T15:22:47.000Z,,,,"Check out my #AAPL analysis on 
@TradingView
: https://tradingview.com/x/4SktilWp/ 

#BoomHunter"
ㄥ卂匚ㄖ乃ㄩ丂,@Dontbewallst,2023-02-17T14:46:36.000Z,,,,"this one makes me the most upset - #AAPL chart on 
@TradingView"
OUT OF THE BOX,@nz_traders,2023-02-17T14:41:10.000Z,,4,3,Bullish guys be aware of #AAPL
"Simon, o Bot",@fintwitbr,2023-02-17T14:35:55.000Z,,,,"Empresas ""Big Tech"" enfrentam regras de conteúdo online mais rígidas na UE
 (Reuters)
#GOOGL #GOGL34 #GOGL35 #META #M1TA34 #AAPL #AAPL34"
Randy Frederick,@RandyAFrederick,2023-02-17T14:35:08.000Z,,,1,"#options
#OptionsTrading
http://Schwab.com/RandyFrederick
In early morning options action, equity names among the top 10 most actives today include: #TSLA, #AAPL, #AMZN, #NVDA, #MSFT, #DKNG"
Jamarion Hanson,@JamarionHanson,2023-02-17T08:34:40.000Z,,,,"#13F  #фонды #отчетности #акции 
Berkshire Hathaway  в 4кв избавилась от акций Taiwan Semiconductor (#TSM) и увеличила долю в Apple (#AAPL). Новых покупок не проводила"
Hedef Fiyat,@FiyatHedef,2023-02-17T08:13:07.000Z,3,12,109," İş Yatırım Dow Jones’da en fazla ALönerisi verilen 15 şirketin getiri potansiyelleri ve iskonto oranları

#MSFT #CRM #V #AAPL #WMT #DIS #MCD #NKE #HD #KO #UNH #MRK #BA #GS #JPM #AXP #DJI"
_chris_,@eansky1,2023-02-17T07:55:42.000Z,,,1,"AAPL pulls back, back to bearish move? - #AAPL chart on 
@TradingView"
Ezints,@ezints,2023-02-17T07:49:35.000Z,,,2,"L'iPhone 15 va passer à l'USB-C, Le smartphone troquerait son port historique Lightning par un connecteur USB-C, plus de courbes, moins de bordures, un bloc photo plus gros. #AAPL #APPLE"
Jerzy,@MakotAla11,2023-02-17T07:44:05.000Z,,,,I'll short #AAPL wish me luck
ねねおパパ,@toushichan99,2023-02-17T06:34:01.000Z,,,1,"#ABBV から26.64$

#AAPL から8.29$

の配当金。円安効果で4,600円程度です。"
Mayur Shah,@Avyukta__,2023-02-17T06:24:21.000Z,1,,1,#AAPL may be seen knocking on the $200s before the year is out !!
Nightingale Associates,@FCNightingale,2023-02-16T23:17:00.000Z,,,2,"At Apple hundreds of contractors have been fired before the end of their current contracts, On The Money reports, a cost-cutting move that isn’t technically a mass firing, as the workers are from third-party companies.

#layoffs #layoffs2023 #AAPL 

https://channelnews.com.au/apple-begins-firing-contractors/…"
Professor Investor,@ProfessorTradez,2023-02-16T22:46:35.000Z,,,,"Time is your best friend when it comes to investing. The sooner you start, the greater the returns for the long term. 

#invest #stocks #tsla #aapl #amzn"
メカタナ | エンジニア投資家,@mekatanamaya,2023-02-16T22:30:32.000Z,,,1,"おはようございます。 

Appleは-1.04%

一枚目：日足　移動平均
二枚目：日足　ポリンジャーバンド
三枚目：日足　一目均衡表
四枚目：月足　移動平均

#AAPL #Apple"
"Cool Beans (fka, StreetSmartApe)",@Cliff01568230,2023-02-16T22:16:41.000Z,1,,3,"Some of the biggest pump and dump stocks are these overvalued tech stocks pushed by mainstream media.  #aapl $47 billion gone in about 90 minutes!  
@MarketRebels"
Jake Wujastyk,@Jake__Wujastyk,2023-02-16T22:09:58.000Z,31,30,230,$AAPL #AAPL Make or break tomorrow as today was the last candle in the apex of this ascending triangle.
フィニット@ITエンジニア + 金融,フィニット@ITエンジニア + 金融,2023-02-16T22:00:32.000Z,,,,"#米国株 #AAPL
             companyName：Apple Inc.
            株価：153.71$
            値動き($)：-1.62$
            値動き(%)：-1.043%"
Stock Dividend USA,@DividendUsa,2023-02-16T22:00:00.000Z,,,1,https://nypost.com/2023/02/16/apple-has-begun-firing-contractors-amid-tech-layoffs-sources/…  #AAPL #Layoffs #News
Petty Murphy,@nikonotnice_,2023-02-16T21:11:06.000Z,1,1,1,"$AAPL #AAPL now 1/7 on daily closes above 154

hope it helped, bud. next time be cashapp ready "
New Trader,@_New_Trader_,2023-02-16T20:28:21.000Z,,1,,الهدف كان واضح بكل سهولة قمتين وهدفها ٤١٠٤ يكسر يكمل ما يكسر بكرة والاسبوع الجاي سباكس موجود ، #aapl كان ماسك معه لكن لم يستطيع الثبات اكثر فوق ١٥٦.٢ كسر ١٥٠ اقرب له
SpxLover,@spx_lover,2023-02-16T20:20:16.000Z,,2,3,"#spx #spy #options #Tesla #AAPL #اوبشن #السوق_الامريكي  #سباي #سباكس #spy #qqq #QQQ #السوق_الامريكي 
صفقات يوم الخميس 148 %
https://t.me/SpxLover"
Danieldaytrades,@Danieldaytradez,2023-02-16T17:34:00.000Z,2,2,6,#aapl supply zone can go either way let's see how it plays out
Saud Alsaidi,@SaudAlsaidi1,2023-02-16T17:28:39.000Z,,1,2,#AAPL $AAPL  H-1
Xavier Blaettler,@XavierBlaettler,2023-02-16T17:24:59.000Z,,,2,"Apple is not just a tech giant, it's also a dividend growth stock!  With a dividend payout ratio of just 15%, there's plenty of room for growth. What do you think? #AAPL #dividendinvesting #investwisely"
Xavier Blaettler,@XavierBlaettler,2023-02-16T17:24:37.000Z,,,1,"Apple is not just a tech giant, it's also a dividend growth stock!  With a dividend payout ratio of just 15%, there's plenty of room for growth.  #AAPL #dividendinvesting #investwisely"
Popwarking,@popwarKING,2023-02-16T17:11:35.000Z,,,,#AAPL just flipped green today! lets see it hold!
GearFinancial,@GearFinancial,2023-02-16T17:10:48.000Z,,,,"(AAPL) stock has been on a steady rise, with impressive earnings reports and exciting product launches. As a leader in the tech industry, Apple's continued growth and innovation make it a solid long-term investment. Keep an eye on this stock! #AAPL #stockmarket #investing"
OptionsTender,@dturner555,2023-02-16T16:57:21.000Z,,,17,"$AAPL daily
Most major stocks have broken primary trend. NOT this one. Keep an eye on #AAPL"
Jake Wujastyk,@Jake__Wujastyk,2023-02-16T15:41:52.000Z,5,12,76,"$AAPL #AAPL Literally waiting on the exact apex of the ascending triangle to make a move. 

Classic."
APO Investments Trading,@apoinvestment,2023-02-16T15:37:45.000Z,1,,2,"$BTC nailed this $2000 move on Bitcoin. Setup was posted in discord 

#AAPL #AMZN #FB #GOOG #MSFT #TSLA #SPX #NDX #BTC #ETH #XRP #LTC"
PressReach,@Press_Reach,2023-02-16T15:30:18.000Z,,6,6,"Apple Stock: Apple’s $AAPL New Plan To Make More Money From Ads 

https://go.pressreach.com/cfd5dea0

#AppleStock #AAPL #stockmarket #stocks #investing"
Popwarking,@popwarKING,2023-02-16T15:23:54.000Z,,,,#AAPL fighting hard too!
Shake&Bake,@tymuse50,2023-02-16T14:58:59.000Z,,,3,"Solid day! Never let green trades go red. You can always repositioning them later. 

$TSLA $SPY $QQQ #AMD #AAPL"
DARTH TRADER,@real_darth_trdr,2023-02-16T13:41:21.000Z,,,2,"PPI 0.7% MoM, est. 0.4%, Last -0.4%
PPI 6.0% YoY, est. 5.4%, prior 6.2%

PPI Ex Food and Energy 0.5% MoM, est. 0.3%, prior 0.1%
PPI Ex Food and Energy 5.4% YoY, est. 4.9%, prior 5.5%

$SPX $SPY #AAPL $AAPL #MSFT $MSFT #TSLA $TSLA"
Mandy Werner,@Mandy121610,2023-02-16T13:00:53.000Z,,,,"#US #STOCK - #BUY #AAPL ABOVE 155.5 TARGET 157.20 159.40  SL BELOW 153.00 CMP 155.33
Interested #Trader #Click here- http://t.me/Mandy121610
@usstockopinions
 @USTradeRep
 @ustrade
 @monbebeUStrade
 @UKTradeForum
 @UKTradeBusiness
 @UKTradeBusiness
 @USAtraveltrade"
Barati,@Barati901,2023-02-16T12:52:57.000Z,,,,"$AAPL #AAPL it did touch the $155 zone 3 time and couldn’t break above it, 
Calls above $155,50, or at $153 demand area.
Puts below $152.60
$SPY $QQQ $AAPL $TSLA"
Power Plays,@power_plays22,2023-02-16T11:53:58.000Z,1,1,1,"Buying and selling options classes, daily levels for #SPY #TSLA #AAPL #UBER #NIO"
Ghostrider,@GhostRider8969,2023-02-16T11:28:28.000Z,1,,2," $SPY $QQQ #TQQQ #ES_F #NQ_F 

 Profit booking begins and ready to bring that leg down

 PPI - Today
 Jobless Claims - Tomorrow 

 Options - (massive vol on CALLS side) 
 Top 2 - #AAPL (155c) #TSLA (215c 220c)

Asia Stock Market (#HSI #SSe #StockMarket )"
Top Investment_Jp,@topinvestment0,2023-02-16T10:32:31.000Z,,,,"#AAPL 分析

H4チャートで見ると、AAPLのバイアス(bias)は、現在の株価が一目均衡表の雲の上にあり、市場全体が強気であることを表している。

強気の勢いに乗るために、155.47で買いのエントリー(entry)を待っている。

損切りは最近の安値149.23。利確は前回の高値176.14とする。"
Tickmill,@Tickmill,2023-02-16T10:18:41.000Z,,,,"APPLE Setting Up For A Weekly Trendline test - #AAPL chart on 
@TradingView
 https://tradingview.com/chart/AAPL/KzSEW7xq-APPLE-Setting-Up-For-A-Weekly-Trendline-test/…"
yasha harari,@yashaharari,2023-02-16T09:51:27.000Z,8,8,11,"Be sure to do what she says, #crypto twitter ... and get the best VEPS analysis from 
@AlphaTradingVol
 no matter what you're #trading whether it's #btc #eth #ltc #sol #dxy #spy #spx #vix #tsla #amzn #aapl #qqq #vti #meta #goog #msft #nflx or any other #volatile asset"
Tommaso Malorgio,@KelttNoella,2023-02-16T08:23:49.000Z,,,,"Analisi Apple (#AAPL ) tramite Modello Statistico.

Ciao a tutti, oggi presento di nuovo un’analisi sul titolo Apple , AAPL ."
Tommaso Malorgio,@KelttNoella,2023-02-16T07:50:00.000Z,,1,,"La mappa delle  di oggi

#TSLA:+2.38%                  
#GOOGL:+2.39%　
#AAPL:+1.39%
 
#veicolielettrici  #investire #azioni #finanza #finanzas #investimenti"
Top Investment_US,@TopInvestmentUS,2023-02-16T02:33:50.000Z,,,,"Today's stock heat map

#TSLA:+2.38%                  
#GOOGL:+2.39%　
#AAPL:+1.39%

#stocks #StockMarket #StocksToBuy #stock"
NoRandomTrades,@latigazototal,2023-02-16T02:32:29.000Z,1,,,"$AAPL Daily chart. Sustained break of the bull flag. $AAPL now on it's way to $157
#AAPL, #Apple"
Top Investment_Jp,@topinvestment0,2023-02-16T02:27:20.000Z,,,,"今日のstock heatmap(ストックヒートマップ)

#TSLA:+2.38%                  
#GOOGL:+2.39%　
#AAPL:+1.39%"
Grime,@CoreyxTrades,2023-02-16T01:04:27.000Z,,,2,"$AAPL

Breaking from the flag. We riding to $157 

#stock #stockmarket #AAPL #Apple"
NIGHTTIGER,@NightTiger_JPN,2023-02-16T00:26:15.000Z,,,,"前日比 +15.63ドル
アメリカ経済ってなんだかんだで強いんだな。

#米国株投資記録
#投資初心者
#QQQ $QQQ
#VTI $VTI
#AAPL $AAPL
#CVX $CVX
#KO $KO
#MCD $MCD
#MNOV $MNOV"
MarketBeat,@MarketBeatCom,2023-02-16T00:19:00.000Z,,,,"MarketBeat has Apple on its list of the top 100 stocks that have been downgraded or had their price target lowered in the last 90 days. 

https://buff.ly/3HZt3yN 

#applestock #apple #AAPL"
