Username,Twitter Handle,Timestamp,Comments,Retweets,Likes,Text
The Oracle/ ARISHEM,@piperboywilliam,2023-02-05T08:27:53.000Z,7,10,35,Cathie woods just snitched. Telling everyone Tesla stock ( #TSLA )will go from 180 to 1500.00. We like the stock lower right now. We’re loading up.Chill Cathie 
Revenue (RV) Hitchin' Post,@RVHitchinPost,2023-02-05T08:04:41.000Z,,,2,"A lot of opportunity presenting in #Apple #META #TSLA #SPY #SP500 and many others analyzed in the Trade Alerts Video.

Join us to get weekly trade set-ups!"
Vandelay ₿TC Industries,@VandelayBTC,2023-02-05T08:00:01.000Z,2,4,60,"80% of the well-informed people I know told me not to stack a lot of #TSLA in late 2016 because it was ""going to zero.""

Same people who called my a fool because Amazon was going to zero when I bought it in 2001.

Those are now bashing #Bitcoin.
Easy like Sunday morning."
Maxim,@MaxiMillion_YT,2023-02-05T07:45:50.000Z,,,1,"Tesla,s Wachstumsstory   #TSLA"
The Data Show,@thedatashow_,2023-02-05T07:13:07.000Z,,,3,"1 year of Tesla earnings FY2021Q4 to FY2022Q4 
$TSLA

#TSLA #tesla"
Financial Market News for Traders,@dailytradernews,2023-02-05T07:11:33.000Z,,,,#StockMarket #TSLA Stock Market Rally Signals It’s No Bear Run; Tesla CEO Elon Musk Not Liable For ‘Funding …
BlackManBoating $APE AMC #debtFREE2023,@BlackManBoating,2023-02-05T07:03:01.000Z,,,7,Has to be a book about hedge fund’s manipulation of the stock market. #illegal #syntheticshares #FTDs #DarkPools #AMC #APE #GME #TSLA
Leo Ma,@moka_bingsha,2023-02-05T05:51:13.000Z,,,2,"That's definitely an innovative and disruptive idea! #Tesla has certainly revolutionized the transportation industry, so I'm sure they could do the same for coffee. Exciting to think about what #ElonMusk may have in store! #TSLA #SaveMoney"
strengthPlan,@strengthPlan,2023-02-05T05:49:22.000Z,4,2,35,Elon confirms 420 is the best number in the world and Tesla is going to 420 eventually #TSLA
strengthPlan,@strengthPlan,2023-02-05T05:46:53.000Z,10,2,31,"If you could make coffee in a Tesla, that would disrupt Starbucks and save a ton of money. Imagine driving/FSD beta and have a long trip to go, make some coffee in the car and alert again #TSLA #ElonMusk"
Chief Bagholder,@ChiefBagholder,2023-02-05T05:41:10.000Z,,,1,Diversification is protection against ignorance. #tsla #tesla
Ayan Sardar,@AyanSar40035539,2023-02-05T05:24:28.000Z,,,,He just told us the price of future #TSLA 
stevenmarkryan,@stevenmarkryan,2023-02-05T05:20:00.000Z,14,31,252,"https://youtu.be/KWb6KEWjy0k - No One Believes It But Tesla Is About To Unlock $14 Trillion Opportunity

NEW

#ElonMusk $TSLA #Tesla #TSLA #TeslaStock #ArkInvest #CathieWood #Autonomy #Robotaxi"
Quantopoly,@quantopoly,2023-02-05T05:06:41.000Z,2,,10,Will Tesla be at $420 on 4/20  #TSLA #Tesla
Jaakko Laurila,@puutarhakarkuri,2023-02-05T04:56:31.000Z,,,,"Jos sijoittaisit vain yhteen osakkeeseen 10 vuodeksi, sen kannattaisi olla Tesla. 
#TSLA 

Cathie: if I had to only own 1 stock, it would be Tesla! https://youtu.be/HA0r3SPNJew käyttäen 
@YouTube"
frz.eth,@frzshk,2023-02-05T04:50:33.000Z,,,1,"it will also a high power laser, to shoot down balloons. And  also double as disco ball for block parties. Total fun or money back #TSLA"
1BTC=1BTCTESLAMBITCOINER,@ZzzzZ7ZzzzzZ,2023-02-05T04:42:17.000Z,,1,1,뒷간지 살릴예정~!! #tsla
WangNextDoor,@WangNextDoor2,2023-02-05T03:49:26.000Z,,,,"Yes, agreed. This is also the highlight and my key take away from this episode of All-in. Short sellers needs more disclosure of positions before spreading negative news publicly
All-In Podcast Reaction - Tesla, TSLAQ, FUD, Short Selling #TSLA https://youtu.be/Za1ESI6jPVE via 
@YouTube"
topstonks,@topstonks,2023-02-05T00:49:51.000Z,,,,"$TSLA one of the most mentioned on wallstreetbets over the last 7 days

Via http://topstonks.com/stocks/TSLA?st_tsla…

#tsla    #wallstreetbets  #trading"
Ryan DeSoto,@RyanDeSoto1,2023-02-05T00:41:42.000Z,,,,"Blown away by #Tesla #Autopilot
and the #FSD.

I feel it improved since radar and ultrasonic sensors were removed.

The next step is remove cameras so it can run on pure faith in Elon and since I needed to keep my hands on the wheel since 2016, why not?

#TSLA 
$TSLA"
Matt Delport,@Mattdd94,2023-02-05T00:38:07.000Z,,,,"What happened to the haters that kept bashing Tesla stocks when 
@elonmusk
 took over Twitter to promote free speech? #TSLA"
𝕀ℕ𝕍𝔼𝕊𝕋𝕆ℝ™,@teslanomics2023,2023-02-05T00:30:15.000Z,,,,#TSLA will jump to $420 #Cybertruck 
safar85,@Teslasafar,2023-02-05T00:02:19.000Z,1,2,4,"Tesla in a frame
#TSLA #AI #FSD #EV #EnergyStorage #Robotics
@elonmusk
 @teslaownersSV
 @Tesla"
Blockchain_Bitcoin_,@HANGANUAlexand3,2023-02-04T23:53:02.000Z,1,,3,#TSLA
Recent Sneakers,@recentsneakers,2023-02-04T23:52:22.000Z,,,1,"On Q4 2022 earnings call, when Elon talked about deploying FSD Beta, he added “for city streets, to roughly 400,000 customers”.

From his moderating intonation, this indicates that more deferred revenue will be released when v11 takes FSD Beta to highway use.

#TSLA"
TESLA BULL,@BestTrader01,2023-02-04T22:35:05.000Z,10,5,69,"$420 #TSLA STOCK PRICE ?!

$TSLA"
Carlo’s Velaz,@Insttinctt_US,2023-02-04T22:34:02.000Z,,,1,Can’t believe this #VOLT AGE IS out there #TSLA 
strengthPlan,@strengthPlan,2023-02-04T22:32:23.000Z,,2,7,"When companies lose money, they shouldn't decrease prices which will make them lose more money. They can not compete with Tesla who is very profitable and can reduce prices at will. Game over #tsla"
strengthPlan,@strengthPlan,2023-02-04T22:27:54.000Z,1,2,17,"Everyone wants a Camry EV or Lexus EV 350 mile range, 0-60 3 seconds, $25-$30k boom and Tesla is dead  sounds easy

Where is it? Why can't they replicate what Tesla did? Well Toyota doesn't believe in EV's. They don't have the talent to create one & compete with Tesla #tsla"
yulin chen,@YchenPangaea,2023-02-04T22:27:40.000Z,,,,"Maybe this time 
@elonmusk
 give us a guidance of 12 Month #TSLA price target"
Mike,@mikegz83,2023-02-04T22:26:29.000Z,,1,4,$TSLA next price target #TSLA  
Arlindo Martins,@apm33,2023-02-04T22:25:06.000Z,,,,I'll sell #TSLA at 420. Will you buy at that price?
strengthPlan,@strengthPlan,2023-02-04T22:21:21.000Z,11,7,76,"So where's that competition that was promised in 2017, 2018, 2019, 2020, 2021, 2022, 2023? Is it next year? #TSLA"
strengthPlan,@strengthPlan,2023-02-04T22:19:19.000Z,3,5,27,"When I want to eat pizza, I am going to a pizza place. I am not going to order pizza at a all you can eat buffet. Same thing I am not going to order an EV from a company that makes gas cars. You order an EV from an EV maker #tsla"
ロカボスタイル,@Lowcarb_Style,2023-02-04T22:18:56.000Z,,,1,"米カリフォルニア州フリトレー社の敷地でテスラセミの一団が目撃される https://lowcarb.style/2023/02/05/tesla-semi-18/…

ギガネバダも拡張するので、これからどんどん増えていくかと

#テスラ #テスラセミ #セミトレーラー #TeslaSemi #TSLA"
strengthPlan,@strengthPlan,2023-02-04T22:01:50.000Z,,1,16,"The more brands you have the more Engineering costs you have. Tesla just has a category killer for each group. 1 luxury sedan (MS), 1 luxury suv (MX), 1 mid tier sedan (M3), 1 mid suv (MY), etc. You don't need 100 cars to win. When your car sucks you make variations #TSLA"
Scott Crenshaw,@scottacrenshaw,2023-02-04T22:00:12.000Z,,,,Love it.  Drive it like you stole it!  #TSLA
Neo,@thanksNeo,2023-02-04T21:55:25.000Z,1,,,"Going over the #QQQ #Top10 #Apple #TSLA #AMZN #nvda #AMD #MSFT #META #PYPL #adbe #Google   ThanksNeo live stream on 
@tradingview"
HuLe,@HuLe26103115,2023-02-04T21:49:00.000Z,,,,#TSLA record demand just means highest ever. It does not mean 50% YOY growth as expected. Slowing growth not priced in yet. TSLA will sell off with the rest of the market as the FED raises above 5%. We will see new lows again before a major recovery.
StackStonks,@MAVSFC1980,2023-02-04T21:47:59.000Z,2,4,7,$VTGN it you're not paying attention then that's on you. NFA #NotFinancialAdvice #VTGN $BBIG #BBIG $TSLA #TSLA #GME $GME #AMC $AMC #BBBY $BBBY #APE $APE
Businesblog,@Businesblog5,2023-02-04T21:45:28.000Z,,6,13,Tesla Model Y’s complete lineup now qualifies https://businesblog.com/tesla-model-ys-complete-lineup-now-qualifies/… #TSLA
önder kotan,@onder_kotan,2023-02-04T21:42:05.000Z,,8,27,#Hamstercoin #tsla
Two Brothers plans,@plans_two,2023-02-04T21:29:38.000Z,,,,"Every single time I buy more #TSLA stocks, the price stop climbing higher...I may need to stop buying ..."
Patrick Delgado,@JustForMyHeros,2023-02-04T21:28:55.000Z,,,1,"I have been both a #Bitcoin Bull and a #TSLA Bull since 2015
These are still the two assets that give me hope for humanity"
BlackSwan,@BlackSwanOpt,2023-02-04T20:39:02.000Z,1,1,,"Check out my #TSLA analysis on 
@TradingView
:"
BlackSwan,@BlackSwanOpt,2023-02-04T20:33:13.000Z,,1,,#TSLA  $TSLA monthly: bottom of broadening formation after long term low taken out. Lots of  Bearish elements above. Retracement to $165 are on the BPR watch. 2down-2up watch if we retrace to previous range / outside month. #ICT #TheStrat
Amin Mengoli,@Mengoli,2023-02-04T20:24:32.000Z,1,,,"8/ 
@theallinpod
 YouTube Video on Feb-4-2023, Farzad Reaction All-In Podcast Reaction - Tesla, TSLAQ, FUD, Short Selling #TSLA https://youtu.be/Za1ESI6jPVE via 
@YouTube"
R_R,@SignalsUSA,2023-02-04T20:15:49.000Z,,,1,"$TSLA Tesla Target $250-$260, S.Loss $160

$spy $nio #tsla $qqq $vix #tvix $uvxy $xpev $kweb $baba $tqqq $upro $iwn $dia $tna $fas 
@_mm85
 @edison__yu
 @CnEVPost
 @Sino_Market
@CNN
 @Reuters
 @theevking
 @NIOSwitzerland
 @Jas0nYu
 @NIOSanFrancisco
 @NIOAustria_
 @financefelix"
APFK_ASIAN PICASSO.,@FLiPTek81,2023-02-04T20:12:57.000Z,,,,Ive had $TSLA on autopilot for a bit as i said a few weeks ago. I think its veering of course time to take the wheel again #TSLA watch the Triple top Mountain range dont get fooled by the view theres a cliff
topstonks,@topstonks,2023-02-04T19:51:03.000Z,,,,"$TSLA one of the most mentioned on wallstreetbets over the last 24 hours

Via http://topstonks.com/stocks/TSLA?st_tsla…

#tsla    #wallstreetbets  #investing"
Wojciech Mazurkiewicz,@otoWojciech,2023-02-04T19:33:23.000Z,,1,14,"Obecnie #TSLA 
@tesla
 najwięcej kasy generuje ze sprzedaży #EV ale dla uważnego obserwatora oczywistym jest, że ma w portfelu segment, który może dawać gigantyczne przychody. Ten segment wzrósł o prawie 100% cc 
@On58Greg
 @MSznycer
 @RPieczarko
 @KHrywniak
 @DrWegrzyn
 @bderski
 "
Michael Blackwood,@MichaelBW80,2023-02-04T18:46:17.000Z,,,,"$SOXS #SOXS
$TSLA #TSLA
#TradingView #Stocks #Cryptos"
"Gabriel L., PharmD,",@InceptionCharts,2023-02-04T18:35:04.000Z,,,,$TSLA #TSLA what selling early looks like.. Do not let it close below 184??
strengthPlan,@strengthPlan,2023-02-04T18:27:12.000Z,3,1,15,I don’t see how that is possible my tesla alarms  and freaks out every 20 seconds I don’t touch that wheel. She had to have more underlying sleep and health problems to not hear the alerts #tsla
Leo Ma,@moka_bingsha,2023-02-04T18:26:32.000Z,,,,That's a strange issue with your Tesla! It sounds like it might be a technical issue with the car itself. Have you contacted Tesla to report the issue and get it sorted out? #Tesla #TSLA
Kevin Anderson,@KevinAn13354194,2023-02-04T18:19:19.000Z,,,,I had a job that used an electric cart that had a solar charger as an alternate charging device when it wasn't plugged in. How possible is it that #TSLA might implement similar technology?  If solar can supplement power on an electric cart would an EV have a similar potential?
Tony,@TonyMoonLander,2023-02-04T18:15:20.000Z,,,,IRA invested into #TSLA HODL’ing
Life is short ~ Enjoy it,@Want_Pride_Back,2023-02-04T18:07:57.000Z,,,,"After 23 months of #OZSC #OzopEnergySolutions, #TSLA #Tesla, #NKLA  #Nikola, doesn’t continue Rising with the rest of the Green type stocks, here’s my back up plan"
K.I.S.S.,@KISS_RHINO,2023-02-04T18:03:11.000Z,,,,"As was posting that for weeks that $TSLA might go to 170s/190s it sure didn't waste the time and made to 190s, i doubt has more room to go atm tho (push to 210s would be imo lucky), we are in leg start that gave us 100, expecting PB soon on it 
#TSLA"
Invest Heroes,@WeInvestHeroes,2023-02-04T17:45:40.000Z,,,,"We closed a long position:

#TSLA (+26.6%). Average entry price = $134.28. Average closing price = $170.02

We closed a short position:
#GOLD (-3.9%). Average entry price = $19.35. Average closing price = $20.10.

We opened a new short position:

#RIG. Average entry price = $7.30"
Theodros Kassa,@TheodrosKassa,2023-02-04T17:44:56.000Z,,1,4,"#AAPL, #AMZN, and #TSLA"
Dr.Bourse,@Drbourse,2023-02-04T17:36:49.000Z,1,,5,"Short #TSLA 196.64$
Are you ready for 120$"
It'sFullofStars,@LilButteryCup,2023-02-04T17:31:07.000Z,,,,"Well yeah. The #TSLA semi isn't real either, right?"
elliott todd,@ElliottTodd3,2023-02-04T17:05:56.000Z,,,,#TSLA
Pi31415926535,@Pi314159tsla,2023-02-04T17:05:32.000Z,1,,1,"Need context. Given all that has transpired in #TSLA nose diving to $102 and all the good news, FUD dispelled, very positive outlook, it is extremely unlikely the stock will go to $100 again."
Bruno Pialli,@BPialli,2023-02-04T15:55:42.000Z,,,,#TSLA
Trey,@dwarftrey,2023-02-04T15:53:02.000Z,,,1,$TSLA #TSLA Weekly Candles. TTM Looking nice. Watching for a break of $200 level.
Wojciech Mazurkiewicz,@otoWojciech,2023-02-04T15:49:44.000Z,1,2,9,"W świecie #ice najwiecej na aucie przytula 
@Ferrari
 

W świecie #EV najwiecej na aucie przytula 
@Tesla
 

#TSLA"
Chris Nelson,@1ChrisNelson,2023-02-04T15:48:47.000Z,,,1,"I have invested heavily again within #coin, #tsla, #jnj, and oils."
사월구일 April 9th,@misui0984,2023-02-04T15:39:16.000Z,,1,1,#TSLA
Omar Ajame,@omarajame,2023-02-04T15:35:00.000Z,,1,9,"Para empreender, você precisa ter, acima de tudo, uma absurda  tolerância à dor. E muita paciência também para ouvir negativismo, pessimismo e críticas destrutivas.

Vale a pena. #TSLA"
topstonks,@topstonks,2023-02-04T14:18:26.000Z,,,,"$TSLA working its way into the top 10 most mentioned on wallstreetbets over the last 7 days

Via http://topstonks.com/stocks/TSLA?st_tsla…

#tsla    #wallstreetbets  #stocks"
ƉOGE GLOBAL Doge4faithful #DOGEUSA,@Doge4Faithful,2023-02-04T13:52:20.000Z,,,2,"Much  wow #Tesla #Doge 
#Tsla #DogecoinToTheMoon "
'Power Ten',@thegwangsu,2023-02-04T13:51:07.000Z,,,,넋 놓고 가만히 있다보면 '어어'하며 당황하는 사이에 #TSLA 는 앞서서 저만큼 달아나 버린다. 맞죠?
TradingView France,@fr_tradingview,2023-02-04T13:50:01.000Z,,1,1,#TSLA - MAJ TRADE TESLA - TradingView -
yasha harari,@yashaharari,2023-02-04T13:12:31.000Z,2,10,10,"Even the world's most powerful trading bot managers crave the #RMLR when trading #btc #eth #sol #xrp #usdt #usdc #dai #xmr #dot #ada #crypto assets or traditional market assets like #spy #FAANG & #TSLA. Join the 
@AlphaTradingVol
 discord at https://alphatradinghq.com/discord"
Professor Investor,@ProfessorTradez,2023-02-04T13:10:02.000Z,,,,#buythedip #stocks #aapl #tsla #amzn
Kendall,@KReichley,2023-02-04T13:09:57.000Z,,,,New video by Oracle Investments: 16 year old vs Tesla FSD #tsla #tesla #teslastock #fsd
topstonks,@topstonks,2023-02-04T13:08:21.000Z,,,,"$TSLA seeing an uptick in chatter on wallstreetbets over the last 24 hours

Via http://topstonks.com/stocks/TSLA?st_tsla…

#tsla    #wallstreetbets  #stocks"
Businesblog,@Businesblog5,2023-02-04T12:57:56.000Z,,7,11,The full Tesla Model Y lineup is now eligible https://businesblog.com/the-full-tesla-model-y-lineup-is-now-eligible/… #TSLA #ModelY
ociechart,@ociechart,2023-02-04T12:03:29.000Z,20,6,51,"#MSFT #DowJones #option #SPX500 #aapl #tsla #QQQ

هذا السهم لديه انفجار سعري يوم الاربعاء ان شاء الله للهدف المحدد من قبل

كيف تتأكد بأن هذا الانفجار سيكون حقيقي بنسبة 90% وسيصل هدفه في الوقت المحدد وهو 16 ساعة تداول

هذا فيه ان شاء الله 400% بمشيئة الله"
MonsTrade Forex Broker,@MonsTradeFX,2023-02-04T12:00:03.000Z,,,,"Top Volume Gainers of last week

#Xauusd
#Gbpusd
#Brent
#Tsla"
Auto Helpers,@helpers_auto,2023-02-04T10:52:49.000Z,,,,"Tesla's Elon Musk Prevails in $420 ‘Funding Secured’ Tweet Trial

More Info Here:
https://autohelpers.net/tesla%E2%80%99s-elon-musk-prevails-in-$420-%E2%80%98funding-secured%E2%80%99-tweet-trial/…

#tesla  #teslanews  #teslaupdate  #news  #tsla"
Angela de Vito,@angela_altair,2023-02-04T10:50:37.000Z,,,,Now lets compare PB ratio over the years for #TSLA and #AAPL
Angela de Vito,@angela_altair,2023-02-04T10:43:29.000Z,,,,Here is a PB ratio development over the years for #TSLA stock:
Roadtrip Couple,@RoadtripC,2023-02-04T10:34:48.000Z,,,1,Elon Musk found not guilty of fraud over Tesla tweet #tsla
Middlesexkid,@Middlesexkid,2023-02-04T10:06:34.000Z,,,,I am long #TSLA
あご太郎@リスクをとる公務員投資家,あご太郎@リスクをとる公務員投資家,2023-02-04T10:00:42.000Z,,,6,"#週末のドル建口座 

はSBI証券メンテのためお休み
記憶ではベアETFをガチホ宣言してマイナス40%くらいだと思います

でも覚醒 #TSLA がマイナスを軽減してますし、Jr.レバナスもプラ転寸前と全体的には資産拡大中

ベアETFは丸焦げを通り越して焼失してもいいので、この展開が続いて欲しい…"
yasha harari,@yashaharari,2023-02-04T09:49:10.000Z,3,12,12,"Jump into the 
@AlphaTradingVol
 discord and you, too, can trade divs properly, using their Returns Oscillator. Try it, #crypto twitter and traders of #btc #ETH #xrp #dot #luna #sol #bonk #spy #tsla #amzn or any other volatile asset. You'll be glad you did! #DareYouToTradeVEPS"
Jonny Leeder,@JonnyLeederTV,2023-02-04T09:36:54.000Z,,,,Enough said. #TSLA
がす ｜ テスラおじさん,@Gusfrin92486024,2023-02-04T07:18:46.000Z,1,1,19,えてして、日本にも反映される可能性あり #TSLA
がす ｜ テスラおじさん,@Gusfrin92486024,2023-02-04T07:17:53.000Z,,6,21,"テスラ、米国でモデルYを値上げ、モデル3RWDを値下げ

モデルYパフォーマンスが 57,000ドルから58,000ドルに。
https://teslanorth.com/2023/02/03/tesla-increases-price-of-model-y-cuts-price-of-model-3-rwd-in-u-s/… #モデル3 #モデルY #TSLA"
Alice,@Alice_4971,2023-02-04T07:16:51.000Z,1,,7,"https://tipranks.com/news/tesla-price-cuts-may-be-a-survival-move…  
@tsla
  #tsla"
Leo Ma,@moka_bingsha,2023-02-04T06:49:47.000Z,,,,It's true: nobody should have to ask for permission to make an important purchase with their own money. It's a shame that some people find themselves in a situation where they feel that they can't make a decision without asking for approval. #TSLA
Leon Tan,@tyaltyal,2023-02-04T06:46:53.000Z,2,,,"4 Feb '23

#TSLA indeed challenged the 200 DMA, at abt $200. Would be interested to see where it will land.

#Meta price went bogus with declining earnings, 40bil buyback meant more than anything. 

#Googl #Appl #AMZN not that great earnings, price reflect confidence still"
LamaTesla,@YahalomU,2023-02-04T06:39:46.000Z,1,1,5,"In my opinion,
#TSLA
Investor day:

Generation 3 platform
Maybe will unveil lower cost car or robotaxi design on it

Model 3 ""highland"" refresh
Include HW4,no ultrasonic, HD radar
Lower COGS
Fast production

Cybertruck final design
Hope for specs and price
Best is basic AWD<80k"
yoon joon Eo,@joon_eo,2023-02-04T06:38:43.000Z,,,1,연초 미국 IRA전기차 tax credit 안에서 테슬라 model y  5인승이 tax credit 대상에서 제외가 되었을때 청원을 하자는 움직임이 있었다. 물론 의미가 없지는 않았겠으나 결과적으로 충격적인 가격인하 한방이 보조금 지원 기준을 바꾸는데 충분했다. #tsla #ira #chickengame
strengthPlan,@strengthPlan,2023-02-04T05:43:22.000Z,1,7,39,Tesla going to the moon Monday for Elon innocent from $420 tweet. Then tesla going to moon part 2 with Baron capital saying they bought a ton more tesla stock at $104 lol. Pretty much next week is tesla stock to the moon everyday #TSLA
Tommy Stark,@vonderStark,2023-02-04T05:43:21.000Z,,,1,"Facebook and Instagram are boring to me now since 
@elonmusk
 sacrificed #tsla shares to obtain free speech. All my followers are there and I doubt anyone will see this anyway!"
strengthPlan,@strengthPlan,2023-02-04T05:41:37.000Z,,,,How sure are we the balloon is not actually the Death Star from Star Wars about to destroy Florida? #TSLA
Options Investing,@elliottybarra71,2023-02-04T05:38:21.000Z,,,,"If #JNK breaks that 92.75 line, watch out below.
#SPY #TSLA #AAPL #QQQ"
Leo Ma,@moka_bingsha,2023-02-04T05:35:32.000Z,,,,Sounds like a perfect way to escape from the cold! Tesla has some great tech that makes it feel like you're in the future - like you're living the dream. #Netflix #TSLA
strengthPlan,@strengthPlan,2023-02-04T05:29:28.000Z,1,3,11,Just watching Netflix while it’s 17 degrees outside wait isn’t everyone watching Netflix in their car? It’s so cozy in the Tesla. I thought this was 2023 #TSLA
strengthPlan,@strengthPlan,2023-02-04T05:26:08.000Z,,,1,Ask yourself what year it is and then ask why you don’t have Netflix or advanced tech/autonomous capabilities in your car. It’s plain and simple you have the wrong car #TSLA
strengthPlan,@strengthPlan,2023-02-04T04:55:32.000Z,,,1,The balloon  incident showed us that Party City is probably infiltrated by foreigners and we shouldn’t trust any balloons ever again. Ban all birthday parties  #TSLA
Dan Rockwell,@floozyspeak,2023-02-04T04:53:57.000Z,,,,Ford F'ed UP & Now They Are PAYING THE PRICE https://youtube.com/live/nfiX7dI9eMQ?feature=share… #evs #TSLA #Ford
strengthPlan,@strengthPlan,2023-02-04T04:53:09.000Z,1,1,5,"The real question is how do we differentiate good balloons vs bad balloons ? I mean they look the same, they are round, and they float in the air. Maybe some balloons will talk if we make it but this is a new tactic in strategic military  #TSLA"
lide,@lide71230583,2023-02-04T04:52:00.000Z,,,1,"#TSLA #米国株
テスラはこれからどんどん上がってこうへんかな？"
strengthPlan,@strengthPlan,2023-02-04T04:46:59.000Z,,,2,That balloon  deserves some equal rights and is innocent until proven guilty lol let’s not be discriminatory maybe it’s a friendly balloon like for someone’s birthday  #TSLA
strengthPlan,@strengthPlan,2023-02-04T04:44:20.000Z,,,2,Wait why is they balloon still in the air if it is a hazard lol. “Let’s just see where this balloon goes maybe it will fly back to where it came from”  #tsla
strengthPlan,@strengthPlan,2023-02-04T04:36:35.000Z,,1,7,Tesla gives everyone opportunities but they don’t last forever  #TSLA
Leo Ma,@moka_bingsha,2023-02-04T04:35:34.000Z,,,1,"#stockmarket

It's never too late to start investing and being mindful of your decisions! Don't be too hard on yourself - you can still make wise decisions that will pay off in the end. #TSLA #stockmarket"
strengthPlan,@strengthPlan,2023-02-04T04:34:15.000Z,10,7,92,One day you will realize you missed the dip of the century “I could’ve got tesla stock at $104 I am an idiot ” now you’ve got to live with that your entire life have fun #TSLA
strengthPlan,@strengthPlan,2023-02-04T04:32:02.000Z,,,3,"No brainer: Model Y going to $79,999 (under $80k ev tax credit cap ) #TSLA"
Erik Almoyan,@almoyan0011,2023-02-04T04:30:36.000Z,2,,,"Tesla Model 3 leasing starting at $349 a month!!! Good deal 
@elonmusk
 ! #TSLA"
strengthPlan,@strengthPlan,2023-02-04T04:29:55.000Z,,,3,The more fights in basketball the better and more entertaining #TSLA
strengthPlan,@strengthPlan,2023-02-04T04:26:25.000Z,2,3,25,I know everyone texts while driving bc I was one of you before I got FSD beta and now I never use my phone ever. How you say? My phone is recording the entire drive lol  I have no access to my phone #TSLA
